stop_id,stop_name
7286,Avenue O & 114th Street
7287,Avenue O & 116th Street
7288,11731 S Avenue O
7291,118th Street & Lake Point Plaza (3600 E)
7292,11919 S Avenue O
7293,Avenue O & Ewing (12000 South)
7294,12243 S Avenue O
7295,Avenue O & Veteran's Drive (12400 S)
7296,12800 S Avenue O
7297,Avenue O & 130th Street
7298,Avenue O & 131st Street
7299,Avenue O & 132nd Street
7300,Avenue O & 133rd Street
7310,Baltimore & 134th Street
7312,132nd Street & Baltimore
7313,132nd Street & Carondolet
7314,132nd Street & Exchange
7315,Exchange & 131st Street
7316,Exchange & 130th Street
7317,130th Street & Carondolet
7318,130th Street & Baltimore
7320,Baltimore & 132nd Street
7322,Baltimore & 134th Street
7323,Baltimore & Brainard
7331,Avenue O & 133rd Street
7332,Avenue O & 132nd Street
7333,Avenue O & 131st Street
7335,12800 S Avenue O
7336,Avenue O & Veteran's Drive (12400 S)
7337,12243 S Avenue O
7338,Avenue O & Ewing (12000 South)
7339,11919 S Avenue O
7340,11731 S Avenue O
7341,Avenue O & 116th Street
7342,Avenue O & 114th Street
7343,Avenue O & 113th Street
7344,Avenue O & 112th Street
7346,112th Street & Avenue M
7348,Ewing & 112th Street
7349,Ewing & 111th Street
7350,Ewing & 110th Street
7351,Ewing & 109th Street
7352,Ewing & 108th Street
7353,Ewing & 107th Street
7355,Ewing & 105th Street
7356,Ewing & 104th Street
7357,Ewing & 103rd Street
7358,Ewing & 102nd Street
7359,Ewing & 101st Street
7361,Ewing & 99th Street
7363,Ewing & 97th Street
7364,Ewing & 96th Street
7365,Ewing & 95th Street
7366,Ewing & 94th Street
7367,9320 S Ewing
7370,91st Street & Buffalo
7372,91st Street & Brandon
7374,Houston & 91st Street
7376,92nd Street & Commercial
7377,92nd Street & Exchange
7378,9177 S South Chicago (CHA Building)
7379,South Chicago & Marquette Avenue
7380,South Chicago & Colfax
7381,South Chicago & Kingston
7382,South Chicago & 87th Street
7383,South Chicago & Oglesby
7384,South Chicago & Crandon
7385,South Chicago & 85th Street
7386,South Chicago & 83rd Street
7387,South Chicago & Jeffery
7388,South Chicago & Bennett
7389,South Chicago & Ridgeland
7390,South Chicago & East End
7391,South Chicago & 79th Street/Stony Island
7392,South Chicago & 79th Street/Stony Island
7393,South Chicago & Harper
7396,South Chicago & Dorchester
7397,South Chicago & 76th Street
7398,South Chicago & 75th Street/Woodlawn
7399,South Chicago & 74th Street
7400,South Chicago & 73rd Street/Ellis
7401,South Chicago & Ingleside
7403,South Chicago & 71st Street/Cottage Grove
7404,South Chicago & 71st Street/Cottage Grove
7405,South Chicago & 69th Place
7406,South Chicago & 69th Street
7408,69th Street & Anthony
7409,69th Street & King Drive
7410,69th Street & Calumet
7411,69th Street & Prairie
7412,69th Street & Indiana
7413,69th Street & Michigan
7414,69th Street & Wabash
7415,35th Street & Western Avenue
7416,35th Street & Artesian
7417,35th Street & Maplewood
7418,35th Street & Rockwell
7419,35th Street & Washtenaw
7425,31st Street & Spaulding
7426,31st Street & Homan
7428,31st Street & Central Park
7429,31st Street & Lawndale
7430,31st Street & Hamlin
7431,31st Street & Springfield
7441,31st Street & Kildare
7442,31st Street & Keeler
7443,31st Street & Karlov
7445,31st Street & Pulaski
7446,31st Street & Springfield
7447,31st Street & Hamlin
7448,31st Street & Lawndale
7451,31st Street & Homan
7452,31st Street & Spaulding
7458,35th Street & Washtenaw
7459,35th Street & Rockwell
7460,35th Street & Maplewood
7461,35th Street & Artesian
7462,35th Street & Western Avenue
7464,35th Street & Oakley
7465,35th Street & Leavitt
7469,31st Street & Throop
7470,31st Street & Racine
7472,31st Street & Aberdeen
7473,31st Street & Morgan
7474,31st Street & Lituanica
7475,31st Street & Halsted
7477,31st Street & Wallace
7489,31st Street & Giles
7491,26th Street & King Drive
7493,26th Street & Prairie
7494,26th Street & Indiana
7503,31st Street & King Drive
7504,31st Street & Giles
7515,31st Street & Canal
7519,31st Street & Halsted
7521,31st Street & Throop
7524,31st Street & Loomis
7525,31st Street & Racine
7529,Michigan & 96th Street
7530,Michigan & 97th Street
7531,Michigan & 98th Street
7532,Michigan & 99th Street
7534,Michigan & 101st Street
7535,Michigan & 102nd Street
7536,Michigan & 103rd Street
7537,Michigan & 104th Street
7538,Michigan & 105th Street
7539,10600 S Michigan
7541,Michigan & 108th Street
7542,Michigan & 109th Street
7543,Michigan & 110th Street
7545,Michigan & 112th Street
7546,Michigan & 113th Street
7547,Michigan & 114th Street
7549,Michigan & Kensington
7550,Michigan & 116th Street
7551,Michigan & 117th Street
7552,Michigan & 118th Street
7553,Michigan & 119th Street
7554,Michigan & 120th Street
7555,Michigan & 121st Street
7556,Michigan & 122nd Street
7557,Michigan & 123rd Street
7558,Michigan & 124th Street
7559,Michigan & 124th Place
7560,Michigan & 125th Place
7561,Michigan & 126th Street
7562,130th Street & Indiana
7563,130th Street & Daniel Drive
7576,Ellis & 131st Street
7577,Ellis & 132nd Place
7578,Ellis & 133rd Street
7579,948 E 133rd Place
7580,133rd Place & Corliss
7581,133rd Place & Langley
7582,Langley & 133rd Street
7583,Langley & 132nd Street
7584,Langley & 131st Street
7585,131st Street & St. Lawrence
7586,131st Street & Rhodes
7587,Eberhart & 130th Street
7588,130th Street & Daniel Drive
7589,130th Street & Indiana
7590,127th Street & Michigan
7591,Michigan & 126th Street
7592,Michigan & 125th Place
7593,Michigan & 124th Place
7594,Michigan & 124th Street
7595,Michigan & 123rd Street
7596,Michigan & 122nd Street
7597,Michigan & 121st Street
7598,Michigan & 120th Street
7599,Michigan & 119th Street
7600,Michigan & 118th Street
7601,Michigan & 117th Street
7602,Michigan & 116th Street
7603,Michigan & Kensington
7604,Michigan & 115th Street
7605,Michigan & 114th Street
7609,Michigan & 110th Street
7611,Michigan & 108th Street
7612,Michigan & 107th Street
7613,10600 S Michigan
7614,Michigan & 105th Street
7615,Michigan & 104th Street
7616,Michigan & 103rd Street
7617,Michigan & 102nd Street
7618,Michigan & 101st Street
7619,Michigan & 100th Street
7620,Michigan & 99th Street
7621,Michigan & 98th Street
7622,Michigan & 97th Street
7623,Michigan & 96th Street
7627,33rd Place & Cottage Grove
7628,Cottage Grove & Woodland Park (3423 S)
7629,35th Street & Cottage Grove
7631,35th Street & Giles
7635,35th Street & State (Green Line)
7636,35th Street & Federal
7638,Sox-35th Red Line Station
7640,35th Street & Shields
7641,35th Street & Normal
7642,35th Street & Wallace
7643,35th Street & Union
7645,35th Street & Lituanica
7646,35th Street & Morgan
7647,35th Street & Aberdeen
7648,35th Street & Racine
7649,35th Street & Iron
7650,1349 W 35th Street
7652,35th Street & Ashland
7653,35th Street & Paulina
7656,35th Street & Wolcott
7657,35th Street & Damen
7658,35th Street & Archer
7659,Harlem & 56th Street
7660,Harlem & Archer
7661,35th Street & Damen
7662,35th Street & Wolcott
7663,35th Street & Wood
7665,35th Street & Paulina
7668,1349 W 35th Street
7669,35th Street & Iron
7671,35th Street & Aberdeen
7673,35th Street & Lituanica
7674,35th Street & Halsted
7675,35th Street & Union
7677,35th Street & Normal
7678,35th Street & Shields
7680,Sox-35th Red Line Station
7681,35th Street & Federal
7684,35th Street & Michigan
7686,35th Street & Giles
7687,35th Street & King Drive
7688,Rhodes & 35th Street
7689,Rhodes & 33rd Place
7693,Harlem & Archer
7694,Harlem & 56th Street
7695,Harlem & 57th Street
7696,Harlem & 58th Street
7697,Harlem & 59th Street
7698,Harlem & 60th Street
7701,Harlem & 63rd Street
7703,Harlem & 62nd Street
7704,Harlem & 61st Street
7705,Western Blvd & Archer
7706,Pershing & Western Boulevard
7708,Pershing & Leavitt
7711,Pershing & Wolcott
7712,Pershing & Paulina
7714,1501 W Pershing
7715,Pershing & Loomis
7722,Pershing & Normal
7723,Pershing & Canal
7724,Pershing & Princeton
7725,Pershing & Wentworth
7726,Pershing & LaSalle
7727,Pershing & Federal
7729,Pershing & Wabash
7730,Pershing & Michigan
7731,Pershing & Indiana
7732,Pershing & Giles
7733,Pershing & King Drive
7734,Pershing & King Drive
7736,Pershing & Vincennes
7737,Pershing & Langley
7738,Pershing & Cottage Grove
7741,40th Street & Ellis
7743,Lake Park & 40th Street
7744,Lake Park & Oakwood
7746,Pershing & Cottage Grove
7747,Pershing & Langley
7750,Pershing & King Drive
7751,Pershing & King Drive
7752,Pershing & Giles
7753,Pershing & Indiana
7754,Pershing & Michigan
7755,Pershing & Wabash
7757,Pershing & Federal
7759,Pershing & Wentworth
7760,Pershing & Princeton
7761,Pershing & Canal
7762,Pershing & Normal
7763,Pershing & Wallace
7767,Pershing & Morgan
7768,1111 W Pershing
7769,Pershing & Loomis
7770,1501 W Pershing
7771,Pershing & Ashland
7772,Pershing & Paulina
7773,Pershing & Wolcott
7776,Pershing & Leavitt
7778,Pershing & Western Boulevard
7779,Western Blvd & Archer
7780,38th Street & Homan
7783,St. Louis & Pershing
7784,Pershing & Homan
7785,Pershing & Spaulding
7786,36th Street & Albany
7787,36th Street & Sacramento
7788,36th Street & Francisco
7789,36th Street & California
7790,Pershing & Washtenaw
7791,Pershing & California
7792,Pershing & Francisco
7793,Pershing & Sacramento
7794,Pershing & Albany
7795,Pershing & Kedzie
7796,Pershing & Spaulding
7797,Pershing & Homan
7798,Pershing & Kedzie
7799,Pershing & Albany
7800,Pershing & Sacramento
7801,Pershing & Francisco
7802,Pershing & California
7804,Archer & Pershing/Rockwell
7808,36th Street & Kedzie Terminal
7809,36th Street & Kedzie
7811,Harlem & 59th Street
7812,Harlem & 58th Street
7813,Harlem & 57th Street
7855,3501 N Kimball
7856,Kimball & Newport
7857,Kimball & Avondale/Henderson
7858,Belmont & Kimball (Blue Line)
7859,Belmont & Spaulding
7860,Belmont & Kedzie
7861,Belmont & Albany
7862,Belmont & Sacramento
7863,Belmont & Francisco
7865,Belmont & California
7866,Belmont & Washtenaw
7867,Belmont & Rockwell
7868,Belmont & Campbell
7937,Belmont & Western/Clybourn
7938,Belmont & Campbell
7939,Belmont & Rockwell
7940,Belmont & Washtenaw
7941,Belmont & California
7942,Belmont & Francisco
7944,Belmont & Albany
7945,Belmont & Kedzie
7946,Belmont & Spaulding
7947,Belmont & Kimball (Blue Line)
7948,Kimball & Avondale/Henderson
7949,Kimball & Newport
7950,3501 N Kimball
7951,Kimball & Addison
7989,Oakenwald & 43rd Street
7991,42nd Place & Lake Park
7993,Berkeley & 43rd Street
7994,43rd Street & Ellis
7996,43rd Street & Drexel
7997,43rd Street & Cottage Grove
7998,43rd Street & Langley
8000,43rd Street & St. Lawrence
8001,43rd Street & Vincennes
8002,43rd Street & King Drive
8003,43rd Street & King Drive
8004,43rd Green Line Station
8010,43rd Street & LaSalle
8011,43rd Street & Wentworth
8012,43rd Street & Princeton
8013,Princeton & 42nd Place
8014,Root & Princeton
8016,Root & Normal
8017,Root & Wallace
8018,Emerald & Root
8020,42nd Street & Halsted
8040,Root & Wallace
8041,Root & Normal
8043,Root & Princeton
8044,Princeton & 42nd Place
8045,43rd Street & Princeton
8049,43rd Street & State
8054,43rd Street & King Drive
8055,43rd Street & King Drive
8056,43rd Street & Vincennes
8057,43rd Street & St. Lawrence
8059,43rd Street & Langley
8060,43rd Street & Cottage Grove
8062,43rd Street & Drexel
8063,43rd Street & Ellis
8070,47th Street & Federal
8073,47th Street & Wells
8074,47th Street & Normal
8075,47th Street & Wallace
8076,47th Street & Union
8079,47th Street & Throop
8080,47th Street & Loomis
8081,47th Street & Laflin
8084,47th Street & Wood
8085,47th Street & Wolcott
8089,47th Street & Oakley
8090,47th Street & Western Boulevard
8091,47th Street & Western Avenue
8092,47th Street & Campbell
8093,47th Street & Rockwell
8094,47th Street & Washtenaw
8095,47th Street & California
8096,47th Street & Francisco
8097,47th Street & Sacramento
8099,47th Street & Albany
8100,Kedzie & 47th Street
8102,47th Street & Spaulding
8104,47th Street & St. Louis
8107,47th Street & Lawndale
8108,47th Street & Hamlin
8109,47th Street & Springfield
8111,47th Street & Karlov
8112,47th Street & Keeler
8114,47th Street & Kostner
8115,47th Street & Kilbourn
8116,47th Street & Kolmar
8117,47th Street & Knox
8118,47th Street & Kilpatrick
8120,Cicero & 47th Street
8121,Cicero & 48th Street
8122,Cicero & 49th Street
8123,Cicero & 50th Street
8124,Cicero & 51st Street
8125,Cicero & 51st Street
8126,Cicero & 50th Street
8127,Cicero & 49th Street
8128,Cicero & 48th Street
8129,47th Street & Kilpatrick
8130,47th Street & Knox
8131,47th Street & Kolmar
8133,47th Street & Kostner
8135,47th Street & Keeler
8136,47th Street & Karlov
8138,47th Street & Springfield
8139,47th Street & Hamlin
8140,47th Street & Lawndale
8141,47th Street & Archer
8142,47th Street & St. Louis
8144,47th Street & Spaulding
8147,47th Street & Albany
8149,47th Street & Sacramento
8150,47th Street & Francisco
8152,47th Street & Washtenaw
8153,47th Street & Rockwell
8154,47th Street & Campbell
8155,47th Street & Western Avenue
8156,47th Street & Western Boulevard
8157,47th Street & Oakley
8158,47th Street & Hoyne
8160,47th Street & Damen
8161,47th Street & Wolcott
8166,47th Street & Loomis
8167,47th Street & Throop
8168,47th Street & Racine
8169,47th Street & Halsted
8170,47th Street & Union
8171,47th Street & Wallace
8172,47th Street & Normal
8173,47th Street & Princeton
8175,47th Red Line Station
8177,47th Street & Federal
8178,47th Street & State
8180,47th Street & Michigan
8181,47th Street & Indiana
8184,Western & Leland (Brown Line)
8185,Western & Wilson
8187,Western & Montrose
8189,Western & Berteau
8195,Western & Addison
8200,Western & Barry
8205,Western & Logan/Jones
8207,Western & Fullerton
8208,Western & Belden
8210,Western & Palmer
8212,Western & Armitage
8214,Western & Cortland (Blue Line)
8215,Western & St. Paul
8217,Western & North Ave
8221,Western & Division
8222,Western & Thomas
8223,Western & Augusta
8224,Western & Iowa
8225,Western & Chicago
8226,Western & Huron
8228,Western & Grand
8231,Western & Lake
8233,Western & Warren
8239,Western Blue Line Station
8245,Western & 14th Street
8249,Western & 18th Street
8255,Western & 24th Street
8257,Western & 26th Street
8259,Western & 28th Street
8260,Western & 31st Street
8262,Western & 33rd Street
8264,Western & 35th Street
8269,4102 S Western
8271,Western & 43rd Street
8275,Western & 47th Street
8279,Western & 51st Street
8281,Western & 53rd Street
8283,Western & 55th Street/Garfield
8289,Western & 61st Street
8294,Western & 66th Street
8297,Western & 69th Street
8299,Western & 71st Street
8302,Western & Columbus
8304,Western & 76th Street
8305,Western & 77th Street
8307,79th & Western Terminal
8313,Western & 73rd Street
8317,Western & 69th Street
8319,Western & Marquette Rd
8320,Western & 66th Street
8321,Western & 65th Street
8323,Western & 63rd Street
8331,Western & Garfield
8337,Western Orange Line Station
8339,Western & 47th Street
8345,4102 S Western
8347,Western & Pershing
8350,Western & 35th Street
8352,3225 S Western
8353,Western & 31st Street
8354,Western & 28th Street
8356,Western & 26th Street
8360,Western & Cermak
8362,Western Pink Line Station
8364,Western & 18th Place
8368,Western & 14th Street
8371,Western & Polk
8373,Western & Harrison
8379,Western & Madison
8381,Western & Washington
8383,Western & Fulton
8384,Western & Hubbard
8385,Western & Grand
8387,Western & Huron
8388,Western & Chicago
8389,Western & Iowa
8390,Western & Augusta
8391,Western & Division
8394,Western & Le Moyne
8400,Western & Armitage
8402,Western & Palmer
8404,Western & Belden
8407,Western & Logan/Jones
8408,Western & Schubert
8412,Western & Barry
8415,Western & Roscoe
8417,Western & Addison
8419,Western & Grace
8422,Western & Belle Plaine
8427,Western & Wilson
8439,Western & 89th Street
8440,Western & 90th Street
8441,Western & 91st Street
8444,Western & 94th Street
8518,Western & 94th Street
8521,Western & 91st Street
8523,Western & 89th Street
8525,Western & 87th Street
8535,Harlem & Higgins
8536,Harlem & Rascher
8537,Harlem & Summerdale
8538,Harlem & Farragut
8539,Harlem & Foster
8560,Cumberland & Catalpa
8561,Cumberland & Bryn Mawr
8562,Cumberland & Catherine
8563,Cumberland & Catherine
8564,Cumberland & Berwyn
8565,Cumberland & Berwyn
8566,Cumberland & Foster
8567,Cumberland & Foster
8568,Cumberland & Argyle
8569,Cumberland & Argyle
8570,Cumberland & Ainslie
8571,Cumberland & Ainslie
8574,Lawrence & Chester
8575,Lawrence & Chester
8576,Lawrence & Delphia
8577,Lawrence & Delphia
8578,Lawrence & Knight
8579,Lawrence & Oakview
8580,Lawrence & East River Rd
8581,Lawrence & East River Rd
8582,East River Rd & Ainslie
8583,East River Rd & Ainslie
8584,East River Rd & Argyle
8585,East River Rd & Argyle
8586,East River Rd & Carmen
8587,East River Rd & Carmen
8588,East River Rd & Foster
8589,East River Rd & Foster
8590,East River Rd & Berwyn
8591,East River Rd & Berwyn
8592,East River Rd & Evelyn Lane
8593,East River Rd & Evelyn Lane
8594,Pavilion 5441 Building
8595,Pavilion 5441 Building
8596,Delphia & Catalpa
8597,Delphia & Catalpa
8598,Delphia & Bryn Mawr
8599,Delphia & Bryn Mawr
8600,Bryn Mawr & Chester
8601,Bryn Mawr & Chester
8602,Bryn Mawr & Gregory
8603,Bryn Mawr & Gregory
8611,North Avenue Beach
8613,Columbus & Randolph
8614,Broadway & Hollywood
8615,Ashland & Catalpa
8616,Ashland & Balmoral
8617,Ashland & Berwyn
8618,Ashland & Foster
8619,Damen & Foster
8620,Ashland & Foster
8621,Ashland & Berwyn
8622,Ashland & Balmoral
8623,Ashland & Catalpa
8627,Ups Facility Stop 1
8628,Ups Facility Stop 2
8629,69th Street & State (Red Line)
8630,79th Street & Western
8703,Damen & 87th Street Terminal
8704,Damen & 86th Street
8705,Damen & 85th Street
8706,Damen & 84th Street
8707,Damen & 83rd Street
8708,Damen & 82nd Street
8709,Damen & 81st Street
8710,Damen & 80th Street
8711,Damen & 79th Street
8712,Damen & 78th Street
8713,Damen & 77th Street
8714,Damen & 76th Street
8716,Damen & 73rd Street
8717,Damen & 72nd Street
8719,Damen & 70th Street
8720,Damen & 69th Street
8721,Damen & 68th Street
8722,Damen & Marquette Rd
8723,Damen & 66th Street
8724,Damen & 65th Street
8725,Damen & 64th Street
8726,Damen & 63rd Street
8728,Damen & 61st Street
8729,Damen & 60th Street
8730,Damen & 59th Street
8734,Damen & Garfield
8735,Damen & Garfield
8736,Damen & 54th Street
8738,Damen & 52nd Street
8739,Damen & 51st Street
8740,Damen & 50th Street
8741,Damen & 49th Street
8742,Damen & 48th Street
8749,Damen & Archer
8750,Damen & 33rd Street
8751,2559 S Damen
8752,2501 S Damen
8753,Damen & Blue Island
8755,2501 S Damen
8756,2608 S Damen
8757,Damen & 33rd Street
8758,Damen & Archer
8759,Midway Orange Line Station
8766,Damen & 48th Street
8767,Damen & 49th Street
8768,Damen & 50th Street
8770,Damen & 52nd Street
8771,Damen & 53rd Street
8772,Damen & 54th Street
8773,Damen & Garfield
8774,Damen & Garfield
8775,Damen & 56th Street
8778,Damen & 59th Street
8779,Damen & 60th Street
8780,Damen & 61st Street
8781,Damen & 62nd Street
8783,Damen & 64th Street
8787,Damen & 68th Street
8789,Damen & 70th Street
8791,Damen & 72nd Street
8792,Damen & 73rd Street
8795,Damen & 77th Street
8796,Damen & 78th Street
8798,Damen & 80th Street
8799,Damen & 81st Street
8800,Damen & 82nd Street
8801,Damen & 83rd Street
8802,Damen & 84th Street
8803,Damen & 85th Street
8804,Damen & 86th Street
8805,Edgewater & Clark
8815,Damen & Winona
8816,Damen & Argyle
8817,Damen & Ainslie
8819,Damen & Eastwood (Brown Line)
8820,Damen & Wilson
8821,Damen & Sunnyside
8822,Damen & Montrose
8823,Damen & Cullom
8824,Damen & Berteau
8825,Damen & Belle Plaine
8827,Damen & Irving Park/Lincoln
8828,Damen & Byron
8829,Damen & Grace
8830,Damen & Waveland
8831,Damen & Addison
8832,Damen & Cornelia
8833,Damen & Roscoe
8834,Damen & School
8835,Damen & Belmont
8836,Damen & Barry
8837,Damen & Wellington
8838,Damen & George
8839,Damen & Clybourn/Diversey
8841,Damen & Fullerton
8842,Damen & Webster
8843,Damen & Dickens
8844,Damen & Armitage
8845,Damen & Cortland
8846,Damen & Churchill
8847,Damen & Wabansia
8849,Damen & Milwaukee/North Ave (Blue Line)
8851,Damen & Schiller
8853,Damen & Potomac
8855,Damen & Thomas
8857,Damen & Iowa
8858,Damen & Chicago
8859,Damen & Huron
8860,Damen & Ohio
8862,Damen & Hubbard
8863,Damen & Carroll
8864,Damen & Fulton
8872,Damen & Harrison
8873,Damen & Ogden
8874,Damen & Polk
8875,V.A. Medical Center
8876,Damen & Taylor
8878,Damen & Roosevelt
8880,Damen & 13th Street
8881,Damen & Hastings
8882,Damen & 14th Street
8883,Damen & 17th Street
8884,Damen & 18th Street
8885,Damen & 19th Street
8888,Damen & Cermak
8889,Damen & 23rd Street
8890,Damen & Coulter
8891,Damen & 23rd Street
8895,Damen & 19th Street
8896,Damen & 18th Street
8897,Damen & 17th Street
8898,Damen & 14th Street
8899,Damen & Hastings
8900,Damen & 13th Street
8901,Damen & Roosevelt
8902,Damen & Roosevelt
8904,Damen & Taylor
8905,Damen & Polk
8906,Damen & Ogden
8907,Damen & Harrison
8910,Damen & Madison
8911,Damen & Warren
8912,Damen & Washington
8913,Damen & Lake
8914,Damen & Fulton
8915,Damen & Carroll
8916,Damen & Hubbard
8917,Damen & Grand
8918,Damen & Ohio
8919,Damen & Huron
8920,Damen & Chicago
8921,Damen & Iowa
8922,Damen & Augusta
8923,Damen & Thomas
8925,Damen & Potomac
8929,Damen & Milwaukee/North Ave (Blue Line)
8930,Damen & Wabansia
8931,Damen & Churchill
8932,Damen & Cortland
8933,Damen & Armitage
8934,Damen & Dickens
8935,Damen & Webster
8938,Damen & Clybourn/Diversey
8939,Damen & George
8940,Damen & Wellington
8941,Damen & Barry
8942,Damen & Belmont
8943,Damen & School
8944,Damen & Roscoe
8945,Damen & Cornelia
8946,Damen & Addison
8947,Damen & Waveland
8948,Damen & Grace
8949,Damen & Byron
8951,Damen & Irving Park/Lincoln
8952,Damen & Belle Plaine
8953,Damen & Berteau
8954,Damen & Cullom
8955,Damen & Montrose
8956,Damen & Sunnyside
8957,Damen & Wilson
8958,Damen & Ainslie
8959,Damen & Argyle
8960,Damen & Winona
8961,Damen & Foster
8969,Ashland & Bryn Mawr
8970,Ashland & Hollywood
8972,Pulaski & Peterson Terminal
8973,Pulaski & Thorndale
8975,Pulaski & Ardmore
8976,Pulaski & Victoria
8979,5400 N Pulaski
8980,5300 N Pulaski
8981,Pulaski & Foster
8982,5061 N Pulaski
8983,Pulaski & Argyle
8984,Pulaski & Ainslie
8985,Pulaski & Lawrence
8986,Pulaski & Leland
8988,Pulaski & Sunnyside
8989,Pulaski & Montrose
8990,Pulaski & Elston
8992,Pulaski & Belle Plaine
8994,Irving Park Blue Line Station
8995,Pulaski & Avondale
8996,Pulaski & Waveland
8998,Pulaski & Cornelia
8999,Pulaski & Roscoe
9000,Pulaski & Milwaukee
9002,Pulaski & Barry
9004,Pulaski & George
9007,Pulaski & Wrightwood
9008,Pulaski & Altgeld
9010,Pulaski & Belden
9011,Pulaski & Palmer
9012,Pulaski & Dickens
9015,1741 N Pulaski
9016,Pulaski & Wabansia
9017,Pulaski & North Ave
9018,Pulaski & Le Moyne
9019,Pulaski & Grand
9020,Pulaski & Potomac
9022,Pulaski & Thomas
9024,Pulaski & Iowa
9027,Pulaski & Erie
9028,Pulaski & Ohio
9029,Pulaski & Ferdinand
9031,Pulaski & Lake (Green Line)
9032,Pulaski & West End
9033,Pulaski & Washington
9035,Pulaski & Wilcox
9036,Pulaski & Jackson
9037,Pulaski & Van Buren
9039,Pulaski Blue Line Station
9041,Pulaski & Polk
9046,Pulaski & 13th Street
9049,Pulaski & 16th Street
9050,Pulaski & 18th Street
9051,Pulaski & 19th Street
9053,Pulaski & Cermak
9054,Pulaski & Ogden
9055,2300 S Pulaski
9056,Pulaski & 24th Street
9058,Pulaski & 26th Street
9059,Pulaski & 27th Street
9061,Pulaski & 30th Street
9062,Pulaski & 31st Street
9063,31st Street & Komensky Terminal
9064,Pulaski & 31st Street
9065,Pulaski & 30th Street
9066,Pulaski & 28th Street
9067,Pulaski & 27th Street
9072,Pulaski & Ogden
9073,Pulaski & Cermak
9074,Pulaski Pink Line Station
9076,Pulaski & 18th Street
9082,Pulaski & Fillmore
9084,Pulaski & Arthington
9087,Pulaski & Harrison (Blue Line)
9089,Pulaski & Van Buren
9091,Pulaski & Wilcox
9092,Pulaski & Madison
9095,Pulaski & Lake (Green Line)
9098,Pulaski & Ohio
9099,Pulaski & Erie
9101,Pulaski & Chicago
9102,Pulaski & Iowa
9103,Pulaski & Augusta
9104,Pulaski & Thomas
9106,Pulaski & Potomac
9107,Pulaski & Grand
9108,Pulaski & Le Moyne
9109,Pulaski & North Ave
9110,Pulaski & Wabansia
9111,1739 N Pulaski
9112,Pulaski & Cortland
9114,Pulaski & Dickens
9116,Pulaski & Belden
9118,Pulaski & Altgeld
9120,Pulaski & Schubert
9122,Pulaski & George
9124,Pulaski & Barry
9126,Pulaski & Milwaukee
9127,Pulaski & Roscoe
9128,Pulaski & Cornelia
9130,Pulaski & Waveland
9131,Pulaski & Avondale
9132,Irving Park Blue Line Station
9134,Pulaski & Belle Plaine
9137,Pulaski & Montrose
9140,Pulaski & Leland
9141,Pulaski & Lawrence
9142,Pulaski & Ainslie
9144,5061 N Pulaski
9145,Pulaski & Foster
9146,5300 N Pulaski
9147,5400 N Pulaski
9150,Pulaski & Victoria
9151,Pulaski & Ardmore
9153,Pulaski & Thorndale
9154,51st Street & Kedzie
9155,51st Street & Albany
9156,51st Street & Sacramento
9157,51st Street & Francisco
9158,51st Street & California
9159,51st Street & Washtenaw
9160,51st Street & Rockwell
9161,51st Street & Campbell
9162,51st Street & Western Avenue
9163,51st Street & Western Boulevard
9164,51st Street & Oakley
9165,2135 W 51st Street
9166,51st Street & Hoyne
9167,51st Street & Damen
9168,51st Street & Wolcott
9169,51st Street & Wood
9170,51st Street & Paulina
9172,51st Street & Laflin
9174,51st Street & Throop
9176,51st Street & Aberdeen
9177,51st Street & Morgan
9178,51st Street & Peoria
9179,51st Street & Halsted
9180,51st Street & Union
9181,51st Street & Lowe
9182,51st Street & Princeton
9183,51st Street & Wells
9185,51st Street & Federal
9186,51st Street & State
9187,51st Street & Wabash
9188,Payne & Cottage Grove
9189,51st Street & Michigan
9190,51st Street & Wabash
9191,51st Street & State
9192,51st Street & Federal
9194,51st Street & Wells
9195,51st Street & Princeton
9196,601 W 51st Street
9197,51st Street & Union
9198,51st Street & Halsted
9199,51st Street & Peoria
9201,51st Street & Aberdeen
9202,51st Street & Racine
9203,51st Street & Throop
9205,51st Street & Laflin
9207,51st Street & Paulina
9208,51st Street & Wood
9209,51st Street & Wolcott
9210,51st Street & Damen
9211,51st Street & Hoyne
9212,51st Street & Leavitt
9213,51st Street & Oakley
9214,51st Street & Western Boulevard
9215,51st Street & Western Avenue
9216,51st Street & Campbell
9217,51st Street & Rockwell
9218,51st Street & Washtenaw
9219,51st Street & California
9220,51st Street & Francisco
9221,51st Street & Sacramento
9222,51st Street & Albany
9223,51st Street & Kedzie
9224,Belmont & Cumberland Terminal
9225,Belmont & Plainfield
9226,Belmont & Pioneer
9227,Belmont & Panama
9228,Belmont & Pacific (80th Avenue)
9229,Belmont & Orange (79th Avenue)
9230,Belmont & Ozanam (78th Avenue)
9231,Belmont & Overhill (77th Avenue)
9232,Belmont & Oriole (76th Avenue)
9233,Belmont & Olcott
9234,Belmont & Oketo
9236,Belmont & Harlem
9237,Belmont & Nottingham
9239,Belmont & New England
9240,Belmont & Oak Park
9241,Belmont & Normandy
9242,Belmont & Nashville
9243,Belmont & Natchez
9245,Belmont & Mobile
9246,Belmont & Melvina
9247,Belmont & Meade
9252,Belmont & Major
9256,Belmont & Lockwood
9258,Belmont & Leclaire
9263,Belmont & Knox
9264,Belmont & Kilbourn
9265,Belmont & Kostner
